"The meta image is unique image representing the content of the page. Images for this Card should be at least 280px in width, and at least 150px in height.",Hình ảnh meta là hình ảnh duy nhất đại diện cho nội dung của trang. Hình ảnh cho Thẻ này phải có chiều rộng ít nhất là 280px và chiều cao ít nhất là 150px.,
The name that will appear in Google Calendar,Tên sẽ xuất hiện trong Lịch Google,
The password of your account has expired.,Mật khẩu của tài khoản của bạn đã hết hạn.,
The process for deletion of {0} data associated with {1} has been initiated.,Quá trình xóa dữ liệu {0} được liên kết với {1} đã được bắt đầu.,
The resource you are looking for is not available,Các tài nguyên mà bạn đang tìm kiếm là không có sẵn,
The system provides many pre-defined roles. You can add new roles to set finer permissions.,Hệ thống cung cấp nhiều vai trò được xác định trước. Bạn có thể thêm vai trò mới để thiết lập quyền tốt hơn.,
The user from this field will be rewarded points,Người dùng từ lĩnh vực này sẽ được thưởng điểm,
The webhook will be triggered if this expression is true,Webhook sẽ được kích hoạt nếu biểu thức này là đúng,
The {0} is already on auto repeat {1},{0} đã tự động lặp lại {1},
Theme,Chủ đề,
Theme Configuration,Cấu hình chủ đề,
Theme URL,URL chủ đề,
There are documents which have workflow states that do not exist in this Workflow. It is recommended that you add these states to the Workflow and change their states before removing these states.,Có những tài liệu có trạng thái dòng công việc không tồn tại trong Dòng công việc này. Bạn nên thêm các trạng thái này vào Dòng công việc và thay đổi trạng thái của chúng trước khi xóa các trạng thái này.,
There are {0} with the same filters already in the queue:,Đã có {0} với các bộ lọc tương tự trong hàng đợi:,
There can be only one Fold in a form,Chỉ có thể có một lần trong một mẫu,
There is an error in your Address Template {0},Có một lỗi trong mẫu Địa chỉ của bạn {0},
There is no data to be exported,Không có dữ liệu nào được xuất khẩu,
There is some problem with the file url: {0},Có một số vấn đề với các url của tệp: {0},
There is {0} with the same filters already in the queue:,Đã có {0} với các bộ lọc tương tự trong hàng đợi:,
There must be atleast one permission rule.,Phải có ít nhất một quy tắc cho phép.,
There was an error building this page,Đã xảy ra lỗi khi xây dựng trang này,
There was an error saving filters,Có một bộ lọc lưu lỗi,
There were errors,Có một số lỗi,
There were errors while creating the document. Please try again.,Đã xảy ra lỗi khi tạo tài liệu. Vui lòng thử lại.,
There were errors while sending email. Please try again.,Có lỗi khi gửi email. Vui lòng thử lại sau.,
"There were some errors setting the name, please contact the administrator","Đã có một số lỗi thiết lập tên, xin vui lòng liên hệ quản trị viên",
These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,Những giá trị này sẽ được tự động cập nhật trong các giao dịch và cũng sẽ hữu ích để hạn chế quyền truy cập cho người dùng này về giao dịch có chứa các giá trị.,
Third Party Apps,Ứng dụng của bên thứ ba,
Third Party Authentication,Bên thứ ba xác thực,
This Currency is disabled. Enable to use in transactions,Giá trị tiền tệ này bị vô hiệu hóa. Cho phép sử dụng trong các giao dịch,
This Kanban Board will be private,Bảng Kanban này là riêng tư,
This Month,Tháng này,
This Quarter,Hình vuông này,
This Week,Tuần này,
This Year,Năm nay,
This action is only allowed for {},Hành động này chỉ được phép cho {},
This cannot be undone,Điều này không thể được hoàn tác,
This card will be available to all Users if this is set,Thẻ này sẽ có sẵn cho tất cả Người dùng nếu thẻ này được đặt,
This chart will be available to all Users if this is set,Biểu đồ này sẽ có sẵn cho tất cả Người dùng nếu điều này được đặt,
This document cannot be reverted,Tài liệu này không thể được hoàn nguyên,
This document has been modified after the email was sent.,Tài liệu này đã được sửa đổi sau khi email được gửi.,
This document has been reverted,Tài liệu này đã được hoàn nguyên,
"This document is already amended, you cannot ammend it again","Tài liệu này đã được sửa đổi, bạn không thể sửa đổi lại",
This email is autogenerated,Email này được tạo tự động,
This feature is brand new and still experimental,Tính năng này là thương hiệu mới và vẫn đang thử nghiệm,
This form has been modified after you have loaded it,Hình thức này đã được sửa đổi sau khi bạn đã tải nó,
This format is used if country specific format is not found,Định dạng này được sử dụng nếu định dạng quốc gia cụ thể không được tìm thấy,
This goes above the slideshow.,Điều này đi trên các slideshow.,
This is a background report. Please set the appropriate filters and then generate a new one.,Đây là một báo cáo nền. Vui lòng đặt các bộ lọc thích hợp và sau đó tạo một bộ lọc mới.,
This is a top-10 common password.,Đây là một trong top 10 mật khẩu phổ biến.,
This is a top-100 common password.,Đây là một top-100 mật khẩu chung.,
This is a very common password.,Đây là một mật khẩu rất phổ biến.,
This is an automatically generated reply,Đây là một phản hồi được tự động tạo ra,
This is an example Google SERP Preview.,Đây là một ví dụ về Google SERP Preview.,
This is similar to a commonly used password.,Điều này cũng tương tự như một mật khẩu thường được sử dụng.,
This is the number of the last created transaction with this prefix,Đây là số lượng các giao dịch tạo ra cuối cùng với tiền tố này,
This link has already been activated for verification.,Liên kết này đã được kích hoạt để xác minh.,
This link is invalid or expired. Please make sure you have pasted correctly.,Liên kết này là không hợp lệ hoặc hết hạn. Hãy chắc chắn rằng bạn đã dán một cách chính xác.,
This may get printed on multiple pages,Điều này có thể được in trên nhiều trang,
This month,Tháng này,
This report was generated on {0},Báo cáo này được tạo vào ngày {0},
This report was generated {0}.,Báo cáo này đã được tạo {0}.,
This request has not yet been approved by the user.,Yêu cầu này chưa được người dùng chấp thuận.,
This title will be used as the title of the webpage as well as in meta tags,Tiêu đề này sẽ được sử dụng làm tiêu đề của trang web cũng như trong các thẻ meta,
"This will be automatically generated when you publish the page, you can also enter a route yourself if you wish","Điều này sẽ được tạo tự động khi bạn xuất bản trang, bạn cũng có thể tự nhập lộ trình nếu muốn",
This will be shown in a modal after routing,Điều này sẽ được hiển thị trong một phương thức sau khi định tuyến,
This will be shown to the user in a dialog after routing to the report,Điều này sẽ được hiển thị cho người dùng trong một hộp thoại sau khi định tuyến đến báo cáo,
This will log out {0} from all other devices,Thao tác này sẽ đăng xuất ra {0} từ tất cả các thiết bị khác,
This will permanently remove your data.,Điều này sẽ xóa vĩnh viễn dữ liệu của bạn.,
Throttled,Bị hạn chế,
Thumbnail URL,URL hình đại diện,
Thursday,Thứ năm,
Time,Thời gian,
Time Format,Định dạng thời gian,
Time Interval,Khoảng thời gian,
Time Series,Chuỗi thời gian,
Time Series Based On,Chuỗi thời gian dựa trên,
Time Zone,Múi giờ,
Time Zones,Các múi giờ,
Time format,Định dạng thời gian,
Time in seconds to retain QR code image on server. Min:<strong>240</strong>,Thời gian tính bằng giây để giữ lại hình ảnh mã QR trên máy chủ. Tối thiểu: <strong>240</strong>,
Time series based on is required to create a dashboard chart,Chuỗi thời gian dựa trên được yêu cầu để tạo biểu đồ bảng điều khiển,
Time {0} must be in format: {1},Thời gian {0} phải ở định dạng: {1},
Timeline,Mốc thời gian,
Timeline DocType,Dòng thời gian của kiểu văn bản,
Timeline Field,trường của dòng thời gian,
Timeline Links,Liên kết dòng thời gian,
Timeline Name,tên dòng thời gian,
Timeline field must be a Link or Dynamic Link,Trường của dòng thời gian phải là một liên kết hoặc liên kết động,
Timeline field must be a valid fieldname,Trường của dòng thời gian phải là một trường tên hợp lệ,
Timeseries,Chuỗi thời gian,
Timespan,Thời gian,
Timestamp,Dấu thời gian,
Title,Tiêu đề,
Title Field,Đoạn tiêu đề,
Title Prefix,tiền tố tiêu đề,
Title field must be a valid fieldname,đoạn tiêu đề phải là một đoạn tên hợp lệ,
Title of the page,Tiêu đề của trang,
To,Đến,
To Date,Đến ngày,
To Date Field,Đến trường ngày,
To Do,Để làm,
To User,Đến người dùng,
To and CC,To và CC,
"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.","Để định cấu hình Lặp lại tự động, bật &quot;Cho phép lặp lại tự động&quot; từ {0}.",
To enable it follow the instructions in the following link: {0},"Để kích hoạt nó, hãy làm theo các hướng dẫn trong liên kết sau: {0}",
"To get the updated report, click on {0}.","Để nhận báo cáo cập nhật, nhấp vào {0}.",
"To use Google Calendar, enable {0}.","Để sử dụng Lịch Google, bật {0}.",
"To use Google Contacts, enable {0}.","Để sử dụng Danh bạ Google, hãy bật {0}.",
"To use Google Drive, enable {0}.","Để sử dụng Google Drive, hãy bật {0}.",
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.","Để sử dụng Slack Channel, hãy thêm <a href=""#List/Slack%20Webhook%20URL/List"">URL của Slack Webhook</a> .",
ToDo,Việc cần làm,
Today,Hôm nay,
Toggle Chart,Chuyển đổi biểu đồ,
Toggle Grid View,Chuyển đổi Chế độ Xem Lưới,
Toggle Sidebar,Chuyển đổi Sidebar,
Token,thông báo,
Token is missing,Thông báo bị mất,
Too Many Requests,Quá nhiều yêu cầu,
"Too many users signed up recently, so the registration is disabled. Please try back in an hour","Quá nhiều người sử dụng đã đăng ký gần đây, do việc đăng ký bị vô hiệu hóa. Vui lòng thử lại trong một giờ",
Top,Hàng đầu,
Top Bar Item,Mẫu hàng ở thanh trên cùng,
Top Bar Items,Các mẫu hàng ở thanh trên cùng,
Top Performer,Phong độ tuyệt vời,
Top Reviewer,Người đánh giá hàng đầu,
Top {0},Đầu {0},
Topic,Chủ đề,
Total,Tổng sồ,
Total Subscribers,Tổng số người theo dõi,
Total number of emails to sync in initial sync process ,Tổng số lượng email để đồng bộ trong quá trình đồng bộ ban đầu,
Totals,{0}{/0}{1}{/1} {2}{/2}Tổng giá trị,
Totals Row,Tổng số hàng,
Traceback,Tìm lại,
Track Changes,theo dõi các thay đổi,
Track Email Status,Theo dõi trạng thái email,
Track Field,Linh vực theo doi,
Track Seen,đã xem theo dõi,
Track Views,Theo dõi lượt xem,
Track milestones for any document,Theo dõi các mốc quan trọng cho bất kỳ tài liệu,
Transaction Hash,Giao dịch Hash,
Transaction Log,Nhật ký giao dịch,
Transaction Log Report,Báo cáo nhật ký giao dịch,
Transgender,Chuyển giới,
Transition Rules,Quy định chuyển tiếp,
Transitions,Chuyển tiếp,
Translatable,Có thể dịch được,
Translate {0},Dịch {0},
Translated Text,văn bản đã được dịch,
Translation,Dịch,
Translations,Bản dịch,
Trash,Rác,
Tree,Cây biểu thị,
Tree structures are implemented using Nested Set,Các cấu trúc cây được thực hiện bằng cách sử dụng Nested Set,
Tree view is not available for {0},Chế độ xem dạng cây không khả dụng cho {0},
Trigger Method,kích hoạt Phương pháp,
Trigger Primary Action,Hành động chính kích hoạt,
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","Sử dụng với các phương pháp có giá trị như ""before_insert"", ""after_update"", vv (sẽ phụ thuộc vào kiểu văn bản được chọn)",
Try to avoid repeated words and characters,Hãy cố gắng tránh những từ và ký tự lặp đi lặp lại,
Try to use a longer keyboard pattern with more turns,Hãy thử sử dụng một mô hình bàn phím lâu hơn với nhiều lượt hơn,
Tuesday,Thứ ba,
Two Factor Authentication,Xác thực hai yếu tố,
Two Factor Authentication method,Phương pháp xác thực hai yếu tố,
Type,Loại,
Type something in the search box to search,Gõ  gì đó trong hộp tìm kiếm để tìm kiếm,
Type:,Loại:,
UID,UID,
UIDNEXT,UIDNEXT,
UIDVALIDITY,UIDVALIDITY,
UNSEEN,không thấy,
URL,URL,
URL for documentation or help,URL cho tài liệu hoặc trợ giúp,
URL of the page,URL của trang,
URL to go to on clicking the slideshow image,URL để truy cập khi nhấp vào hình ảnh trình chiếu,
Unable to find DocType {0},Không thể tìm thấy DocType {0},
Unable to load camera.,Không thể tải máy ảnh.,
Unable to load: {0},Không thể tải: {0},
Unable to open attached file. Did you export it as CSV?,Không thể mở tập tin đính kèm. Bạn đã xuất  nó dưới dạng CSV?,
Unable to read file format for {0},Không thể đọc dạng tệp tin cho {0},
Unable to update event,Không thể cập nhật sự kiện,
Unable to write file format for {0},Không thể viết dạng tệp tin cho {0},
Unassign Condition,Điều kiện chưa được gán,
Uncaught Server Exception,Ngoại lệ máy chủ chưa được thông báo,
Unchanged,Không thay đổi,
Unfollow,Hủy theo dõi,
Unhandled Email,Email chưa xử lý,
Unique,Độc nhất,
Unknown,không xác định,
Unknown Column: {0},Cột không rõ: {0},
Unknown User,Người dùng không biết,
"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","Không biết mã hóa tập tin. Cố gắng UTF-8, các cửa sổ-1250, các cửa sổ-1252.",
Unread,chưa đọc,
Unread Notification Sent,Thông báo chưa đọc đã gửi,
Unselect All,Bỏ chọn tất cả,
Unshared,Không thể được chia sẻ,
Unsubscribe,Hủy đăng ký,
Unsubscribe Method,Hủy đăng ký phương pháp,
Unsubscribe Param,Hủy đăng ký Param,
Unsubscribed,Bỏ đăng ký,
Untitled Column,Cột không tên,
Unzip,không mở,
Unzipped {0} files,Giải nén tập tin {0},
Unzipping files...,Giải nén tập tin ...,
Upcoming Events for Today,Sự kiện sắp tới cho Hôm nay,
Update,Cập nhật,
Update Details,Cập nhật chi tiết,
Update Existing Records,Cập nhật hồ sơ hiện có,
Update Field,Cập nhật Dòng,
Update Password,Cập nhật mật khẩu,
Update Series Number,Cập nhật số sê ri,
Update Settings,Cập nhật cài đặt,
Update Translations,Cập nhật bản dịch,
Update Value,Cập nhật giá trị gia tăng,
Updated,Đã được cập nhật,
Updated Successfully,cập nhật thành công,
Updated To A New Version 🎉,Cập nhật lên phiên bản mới,
Updated successfully,Cập nhật thành công,
Updating,Đang cập nhật,Freeze message while updating a document
Updating {0},Đang cập nhật {0},
"Updating {0} of {1}, {2}","Cập nhật {0} trong số {1}, {2}",
Upload,Tải lên,
Upload file,Cập nhật dử liệu,
Upload {0} files,Tải lên tập tin {0},
Uploaded To Dropbox,Đã tải lên Dropbox,
Uploaded To Google Drive,Đã tải lên Google Drive,
Use % for any non empty value.,Sử dụng% cho bất kỳ giá trị nào không trống.,
Use ASCII encoding for password,Sử dụng mã hóa ASCII cho mật khẩu,
Use IMAP,Sử dụng IMAP,
Use POST,Sử dụng POST,
Use Report Chart,Sử dụng biểu đồ báo cáo,
Use SSL,Sử dụng SSL,
Use TLS,Sử dụng TLS,
"Use a few words, avoid common phrases.","Sử dụng một vài từ, tránh cụm từ phổ biến.",
Use of sub-query or function is restricted,Việc sử dụng truy vấn phụ hoặc chức năng bị hạn chế,
Use this fieldname to generate title,Sử dụng đoạn tên này để tạo tiêu đề,
User,Người dùng,
User ,Người sử dụng,
User '{0}' already has the role '{1}',Tài &#39;{0}&#39; đã có vai trò &#39;{1}&#39;,
User Agent,Đại lý người dùng,
User Cannot Create,Người sử dụng không thể tạo,
User Cannot Search,Người sử dụng không thể tìm kiếm,
User Defaults,Mặc định người sử dụng,
User Details,Chi tiết người dùng,
User Email,Email Người dùng,
User Emails,email người sử dụng,
User Field,Trường người dùng,
User ID,ID người dùng,
User ID Property,Tài sản ID người dùng,
User ID of a Blogger,User ID của một Blogger,
User Id,Tên người dùng,
User Image,Sử dụng hình ảnh,
User Name,Tên người dùng,
User Permission,Giấy phép sử dụng,
User Permissions,Quyền hạn người dùng,
User Permissions are used to limit users to specific records.,Quyền người dùng được sử dụng để giới hạn người dùng đối với các bản ghi cụ thể.,
User Permissions created sucessfully,Quyền người dùng được tạo thành công,
User Profile,Thông tin người dùng,
User Settings,Thiết lập người dùng,
User Social Login,User Social Login,
User Tags,Các lần đánh dấu người sử dụng,
User Type,Loại người sử dụng,
User can login using Email id or Mobile number,Người dùng có thể đăng nhập bằng cách sử dụng Email id hoặc Mobile number,
User can login using Email id or User Name,Người dùng có thể đăng nhập bằng cách sử dụng Email id hoặc User Name,
User does not exist,người dùng không tồn tại,
User is mandatory for Share,Người sử dụng là bắt buộc đối với chia sẻ,
User must always select,Người sử dụng phải luôn luôn chọn,
User not allowed to delete {0}: {1},Người sử dụng không được phép xóa {0}: {1},
User permission already exists,Quyền của người dùng đã tồn tại,
User {0} cannot be deleted,Người sử dụng {0} không thể bị xóa,
User {0} cannot be disabled,Người sử dụng {0} không thể bị vô hiệu hóa,
User {0} cannot be renamed,Người sử dụng {0} không thể đổi tên,
User {0} does not have access to this document,Người dùng {0} không có quyền truy cập vào tài liệu này,
User {0} does not have doctype access via role permission for document {1},Người dùng {0} không có quyền truy cập doctype thông qua quyền vai trò cho tài liệu {1},
User {0} has requested for data deletion,Người dùng {0} đã yêu cầu xóa dữ liệu,
User {0} is disabled,Người sử dụng {0} bị vô hiệu hóa,
Username,Tên đăng nhập,
Username {0} already exists,Tên đăng nhập {0} đã tồn tại,
Users,Người sử dụng,
Users assigned to the reference document will get points.,Người dùng được gán cho tài liệu tham khảo sẽ nhận được điểm.,
Users with role {0}:,Người sử dụng với vai trò {0}:,
Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,Sử dụng bảng điều khiển này có thể cho phép những kẻ tấn công mạo danh bạn và lấy cắp thông tin của bạn. Không nhập hoặc dán mã mà bạn không hiểu.,
Valid,Có hiệu lực,
Valid Login id required.,Yêu cầu Tài khoản đăng nhập hợp lệ,
Valid email and name required,Yêu cầu Tên và Email hợp lệ,
Validate Field,Xác thực trường,
Validation Error,Lỗi xác nhận,
Validity,Hiệu lực,
Value,Giá trị,
Value Based On,Giá trị dựa trên,
Value Change,Thay đổi giá trị,
Value Changed,Thay đổi giá trị,
Value To Be Set,Giá trị Để Đặt,
Value cannot be changed for {0},Giá trị không thể thay đổi cho {0},
Value cannot be negative for,Giá trị không được âm cho,
Value cannot be negative for {0}: {1},Giá trị không được âm cho {0}: {1},
Value for a check field can be either 0 or 1,Giá trị cho một đoạn kiểm tra có thể là 0 hoặc 1,
Value for field {0} is too long in {1}. Length should be lesser than {2} characters,Giá trị cho trường {0} quá dài trong {1}. Độ dài phải nhỏ hơn {2} ký tự,
Value for {0} cannot be a list,Giá trị {0} không thể là một danh sách,
Value from this field will be set as the due date in the ToDo,Giá trị từ trường này sẽ được đặt làm ngày đến hạn trong Công việc,
Value missing for,Giá trị mất tích,
Value must be one of {0},Giá trị phải là một trong {0},
Value to Validate,Giá trị để xác thực,
Value too big,Giá trị quá lớn,
Value {0} missing for {1},Giá trị {0} bị thiếu cho {1},
Value {0} must be in the valid duration format: d h m s,Giá trị {0} phải ở định dạng thời lượng hợp lệ: dhms,
Value {0} must in {1} format,Giá trị {0} phải ở định dạng {1},
Values Changed,giá trị thay đổi,
Verdana,Verdana,
Verification,xác minh,
Verification Code,Mã xác nhận,
Verification Link,Liên kết xác minh,
Verification code email not sent. Please contact Administrator.,Mã xác nhận email không được gửi. Vui lòng liên hệ với Quản trị viên.,
Verification code has been sent to your registered email address.,Mã xác minh đã được gửi tới địa chỉ email đã đăng ký của bạn.,
Verified,Đã xác minh,
Verify,Xác nhận,Submit verification code
Verify Password,Xác Nhận Mật Khẩu,
Verifying...,Xác minh ...,
Version,Phiên bản,
Version Updated,Đã cập nhật phiên bản,
Video URL,URL video,
View,Xem,
View All,Xem tất cả,
View Comment,Xem bình luận,
View Full Log,Xem nhật ký đầy đủ,
View List,Xem danh sách,
View Log,Xem nhật kí,
View Permitted Documents,Xem tài liệu được cho phép,
View Properties (via Customize Form),Xem Tài sản (qua mẫu đặc chế),
View Ref,Xem tham chiếu,
View Report,Xem báo cáo,
View Settings,Xem Cài đặt,
View Website,Xem trang web,
View document,Xem tài liệu,
View report in your browser,Xem báo cáo trong trình duyệt của bạn,
View this in your browser,Xem này trong trình duyệt của bạn,
View {0},Xem {0},
Viewed By,Được xem bởi,
Visit,Lần,
Visit Web Page,Truy cập trang web,
Warehouse,Kho hàng,
Warning,Cảnh báo,
Warning: Unable to find {0} in any table related to {1},Cảnh báo: Không thể tìm thấy {0} trong bất kỳ bảng nào liên quan đến {1},
Was this article helpful?,Bài viết này hữu ích không?,
Watch Video,Xem video,
We have received a request for deletion of {0} data associated with: {1},Chúng tôi đã nhận được yêu cầu xóa dữ liệu {0} được liên kết với: {1},
We have received a request from you to download your {0} data associated with: {1},Chúng tôi đã nhận được yêu cầu từ bạn để tải xuống dữ liệu {0} của bạn được liên kết với: {1},
Web Form,mẫu web,
Web Form Field,Trường mẫu Web,
Web Form Fields,Các đoạn mẫu web,
Web Page,Trang web,
Web Page Block,Khối trang web,
Web Page View,Xem trang web,
Web Template,Mẫu web,
Web Template Field,Trường Mẫu Web,
Web Template Values,Giá trị Mẫu Web,
Web View,Xem web,
Webhook,Webhook,
Webhook Data,Dữ liệu Webhook,
Webhook Header,Tiêu đề Webhook,
Webhook Headers,Webhook Headers,
Webhook Request,Yêu cầu Webhook,
Webhook Secret,Bí mật webhook,
Webhook Security,Bảo mật webhook,
Webhook Trigger,Kích hoạt webhook,
Webhook URL,URL Webhook,
Website,Website,
Website Analytics,Phân tích trang web,
Website Manager,Quản trị viên Website,
Website Meta Tag,Thẻ meta trang web,
Website Route Meta,Trang web Tuyến Meta,
Website Route Redirect,Chuyển hướng trang web,
Website Script,Bản thảo website,
Website Settings,Thiết lập website,
Website Sidebar,Thanh bên của trang web,
Website Sidebar Item,Mục thanh bên của trang web,
Website Slideshow,Trình diễn Website,
Website Slideshow Item,Mục trình diễn website,
Website Theme,Giao diện Website,
Website Theme Ignore App,Ứng dụng bỏ qua chủ đề trang web,
Website Theme Image,Ảnh giao diện website,
Wednesday,Thứ tư,
Week,Tuần,
Weekdays,Ngày thường,
Weekly,Hàng tuần,
Weekly Long,Hàng tuần dài,
Welcome Email Template,Mẫu email chào mừng,
Welcome email sent,Email chào mừng gửi,
Welcome to {0},Chào mừng bạn đến {0},
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Khi được bật, điều này sẽ cho phép khách tải tệp lên ứng dụng của bạn, Bạn có thể bật tùy chọn này nếu bạn muốn thu thập tệp từ người dùng mà không cần phải đăng nhập, ví dụ như ở dạng web ứng dụng công việc.",
"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.","Khi bạn sửa đổi một tài liệu sau khi Hủy bỏ và lưu nó, nó sẽ nhận được một số mới mà là một phiên bản của số cũ.",
Which view of the associated DocType should this shortcut take you to?,Lối tắt này sẽ đưa bạn đến chế độ xem DocType được liên kết nào?,
Width,Chiều rộng,
Widths can be set in px or %.,Chiều rộng có thể được thiết lập trong px hoặc%.,
Wildcard Filter,Bộ lọc ký tự đại diện,
"Will add ""%"" before and after the query",Sẽ thêm &quot;%&quot; trước và sau truy vấn,
Will be used in url (usually first name).,Sẽ được sử dụng trong url (tên thường đầu tiên).,
Will be your login ID,Sẽ là ID đăng nhập của bạn,
Will only be shown if section headings are enabled,Sẽ chỉ được hiển thị nếu phần tiêu đề được kích hoạt,
Will run scheduled jobs only once a day for inactive sites. Default 4 days if set to 0.,Sẽ chạy các công việc theo lịch trình chỉ một lần một ngày cho các trang web không hoạt động. Mặc định 4 ngày nếu được đặt thành 0.,
With Letter head,Với đầu thư,
Worflow States Don't Exist,Các trạng thái Worflow không tồn tại,
Workflow,Quy trình làm việc,
Workflow Action,Công việc hành động,
Workflow Action Master,CHủ hành động công việc,
Workflow Action Name,Tên hành động công việc,
Workflow Action is not created for optional states,Workflow Action không được tạo cho các trạng thái tùy chọn,
Workflow Document State,Công việc tài liệu nhà nước,
Workflow Name,Tên công việc,
Workflow State,Công việc nhà nước,
Workflow State Field,Đoạn trạng thái công việc,
Workflow State not set,Luồng công việc chưa được đặt,
Workflow State transition not allowed from {0} to {1},Chuyển đổi trạng thái dòng công việc không được phép từ {0} sang {1},
Workflow Status,Tình trạng quy trình làm việc,
Workflow Transition,Chuyển tiếp quy trình làm việc,
Workflow state represents the current state of a document.,tình trạng làm việc đại diện cho tình trạng hiện tại của văn bản,
Wrapping up,Đóng gói,
Write,Viết,
Wrong Fetch From value,Tìm nạp sai từ giá trị,
X Axis Field,Trục X,
X Field,Trường X,
XLSX,XLSX,
Y Axis,Trục Y,
Y Axis Fields,Trục Y trục,
Y Field,Trường Y,
Yahoo Mail,Yahoo Mail,
Yandex.Mail,Yandex.Mail,
Year,Năm,
Yearly,Hàng năm,
Yellow,Màu vàng,
Yes,Đồng ý,
You,Bạn,Name of the current user. For example: You edited this 5 hours ago.
You are connected to internet.,Bạn đã kết nối internet.,
You are not allowed to access this {0} record because it is linked to {1} '{2}' in field {3},Bạn không được phép truy cập bản ghi này {0} vì nó được liên kết với {1} '{2}' trong trường {3},
You are not allowed to create columns,Bạn không được phép để tạo ra cột,
You are not allowed to delete Standard Report,Bạn không được phép xóa Báo cáo Chuẩn,
You are not allowed to delete a standard Website Theme,Bạn không được phép xóa Theme mặc định,
You are not allowed to export {} doctype,Bạn không được phép xuất {} doctype,
You are not allowed to print this report,Bạn không được phép in báo cáo này,
You are not allowed to send emails related to this document,Bạn không được phép gửi email liên quan đến tài liệu này,
You are not allowed to update this Web Form Document,Bạn không được phép cập nhật,
You are not connected to Internet. Retry after sometime.,Bạn không kết nối Internet. Thử lại sau khi.,
You are not permitted to access this page.,Bạn không được phép truy cập vào trang này.,
You are now following this document. You will receive daily updates via email. You can change this in User Settings.,Bây giờ bạn đang theo dõi tài liệu này. Bạn sẽ nhận được cập nhật hàng ngày qua email. Bạn có thể thay đổi điều này trong Cài đặt người dùng.,
You can add dynamic properties from the document by using Jinja templating.,Bạn có thể thêm các thuộc tính đa năng từ các tài liệu bằng cách sử dụng khuôn mẫu Jinja.,
You can also copy-paste this ,Bạn cũng có thể sao chép-dán này,
You can also copy-paste this {0} to your browser,Bạn cũng có thể sao chép-dán {0} này vào trình duyệt của mình,
"You can change Submitted documents by cancelling them and then, amending them.",Bạn có thể thay đổi tài liệu đã gửi bằng cách hủy bỏ chúng và sau đó sửa đổi.,
You can only upload upto 5000 records in one go. (may be less in some cases),Bạn chỉ có thể tải lên tối đa 5000 bản ghi trong một lệnh. (Có thể ít hơn trong một số trường hợp),
"You can select one from the following,","Bạn có thể chọn một trong các tùy chọn sau,",
You can try changing the filters of your report.,Bạn có thể thử thay đổi các bộ lọc của báo cáo của bạn.,
You can use Customize Form to set levels on fields.,Bạn có thể sử dụng Tùy chỉnh mẫu  để thiết lập cấp độ trên các đoạn.,
You can use wildcard %,Bạn có thể sử dụng ký tự đại diện%,
You can't set 'Options' for field {0},Bạn không thể đặt &#39;Tùy chọn&#39; cho trường {0},
You can't set 'Translatable' for field {0},Bạn không thể đặt &#39;Có thể dịch được&#39; cho trường {0},
You cannot create a dashboard chart from single DocTypes,Bạn không thể tạo biểu đồ trang tổng quan từ một DocTypes,
You cannot give review points to yourself,Bạn không thể đưa ra điểm đánh giá cho chính mình,
You cannot unset 'Read Only' for field {0},"Bạn không thể bỏ 'Chỉ xem ""cho đoạn {0}",
You do not have enough permissions to access this resource. Please contact your manager to get access.,Bạn không có đủ quyền truy cập tài nguyên này. Hãy liên hệ với quản lý của bạn để có được quyền truy cập.,
You do not have enough permissions to complete the action,Bạn không có đủ quyền để hoàn thành hành động,
You do not have enough points,Bạn không có đủ điểm,
You do not have enough review points,Bạn không có đủ điểm đánh giá,
You do not have permissions to cancel all linked documents.,Bạn không có quyền hủy tất cả các tài liệu được liên kết.,
You don't have access to Report: {0},Bạn không có quyền truy cập vào báo: {0},
You don't have permission to access this file,Bạn không có quyền truy cập tập tin này,
You don't have permission to get a report on: {0},Bạn không có quyền nhận bản báo cáo về: {0},
You don't have the permissions to access this document,Bạn không có quyền truy cập vào tài liệu này,
You gained {0} point,Bạn đã đạt được {0} điểm,
You gained {0} points,Bạn đã đạt được {0} điểm,
You have a new message from: ,Bạn có một tin nhắn mới từ:,
You have been successfully logged out,Bạn đã đăng nhập thành công ra,
You have unsaved changes in this form. Please save before you continue.,Bạn có thay đổi chưa được lưu trong mẫu này. Xin vui lòng lưu trước khi tiếp tục.,
You have unseen {0},Bạn có {0} không nhìn thấy,
You haven't added any Dashboard Charts or Number Cards yet.,Bạn chưa thêm bất kỳ Biểu đồ Trang tổng quan hoặc Thẻ số nào.,
You must login to submit this form,Bạn phải đăng nhập để trình duyệt mẫu này,
